Year,Month,Age_Group,rate_display_pct,virus,branch,phase
2023,6,60-74,0.9345794392523364,HRV,minimal_corrected,phase2
2023,6,75-89,0.5524861878453038,HRV,minimal_corrected,phase2
2023,6,>=90,1.376146788990826,HRV,minimal_corrected,phase2
2023,7,<1,10.81081081081081,HRV,minimal_corrected,phase2
2023,7,1-3,9.797297297297296,HRV,minimal_corrected,phase2
2023,7,4-12,6.970509383378016,HRV,minimal_corrected,phase2
2023,7,13-17,,HRV,minimal_corrected,phase2
2023,7,18-44,2.5,HRV,minimal_corrected,phase2
2023,7,45-59,2.898550724637681,HRV,minimal_corrected,phase2
2023,7,60-74,5.376344086021505,HRV,minimal_corrected,phase2
2023,7,75-89,1.5151515151515151,HRV,minimal_corrected,phase2
2023,7,>=90,0.4975124378109453,HRV,minimal_corrected,phase2
2023,8,<1,6.666666666666667,HRV,minimal_corrected,phase2
2023,8,1-3,11.418685121107266,HRV,minimal_corrected,phase2
2023,8,4-12,7.653061224489796,HRV,minimal_corrected,phase2
2023,8,13-17,9.090909090909092,HRV,minimal_corrected,phase2
2023,8,18-44,7.4074074074074066,HRV,minimal_corrected,phase2
2023,8,45-59,0.0,HRV,minimal_corrected,phase2
2023,8,60-74,8.181818181818182,HRV,minimal_corrected,phase2
2023,8,75-89,7.258064516129033,HRV,minimal_corrected,phase2
2023,8,>=90,0.6097560975609756,HRV,minimal_corrected,phase2
2023,9,<1,13.26530612244898,HRV,minimal_corrected,phase2
2023,9,1-3,26.327433628318587,HRV,minimal_corrected,phase2
2023,9,4-12,21.355498721227622,HRV,minimal_corrected,phase2
2023,9,13-17,17.857142857142858,HRV,minimal_corrected,phase2
2023,9,18-44,5.0,HRV,minimal_corrected,phase2
2023,9,45-59,9.333333333333334,HRV,minimal_corrected,phase2
2023,9,60-74,11.320754716981131,HRV,minimal_corrected,phase2
2023,9,75-89,5.607476635514018,HRV,minimal_corrected,phase2
2023,9,>=90,0.0,HRV,minimal_corrected,phase2
2023,10,<1,31.25,HRV,minimal_corrected,phase2
2023,10,1-3,29.396325459317584,HRV,minimal_corrected,phase2
2023,10,4-12,20.18927444794953,HRV,minimal_corrected,phase2
2023,10,13-17,22.058823529411764,HRV,minimal_corrected,phase2
2023,10,18-44,7.894736842105263,HRV,minimal_corrected,phase2
2023,10,45-59,8.695652173913043,HRV,minimal_corrected,phase2
2023,10,60-74,9.090909090909092,HRV,minimal_corrected,phase2
2023,10,75-89,12.871287128712872,HRV,minimal_corrected,phase2
2023,10,>=90,4.878048780487805,HRV,minimal_corrected,phase2
2023,11,<1,31.30434782608696,HRV,minimal_corrected,phase2
2023,11,1-3,37.95782463928968,HRV,minimal_corrected,phase2
2023,11,4-12,24.86095661846496,HRV,minimal_corrected,phase2
2023,11,13-17,14.344262295081966,HRV,minimal_corrected,phase2
2023,11,18-44,12.154696132596683,HRV,minimal_corrected,phase2
2023,11,45-59,7.547169811320755,HRV,minimal_corrected,phase2
2023,11,60-74,10.2803738317757,HRV,minimal_corrected,phase2
2023,11,75-89,7.142857142857142,HRV,minimal_corrected,phase2
2023,11,>=90,5.952380952380952,HRV,minimal_corrected,phase2
2023,12,<1,20.192307692307693,HRV,minimal_corrected,phase2
2023,12,1-3,27.20588235294117,HRV,minimal_corrected,phase2
2023,12,4-12,17.382143797735054,HRV,minimal_corrected,phase2
2023,12,13-17,7.123287671232877,HRV,minimal_corrected,phase2
2023,12,18-44,6.601941747572816,HRV,minimal_corrected,phase2
2023,12,45-59,6.756756756756757,HRV,minimal_corrected,phase2
2023,12,60-74,9.289617486338798,HRV,minimal_corrected,phase2
2023,12,75-89,4.980842911877394,HRV,minimal_corrected,phase2
2023,12,>=90,5.617977528089887,HRV,minimal_corrected,phase2
2024,1,<1,,HRV,minimal_corrected,phase2
2024,1,1-3,,HRV,minimal_corrected,phase2
2024,1,4-12,,HRV,minimal_corrected,phase2
2024,1,13-17,,HRV,minimal_corrected,phase2
2024,1,18-44,5.128205128205128,HRV,minimal_corrected,phase2
2024,1,45-59,4.807692307692308,HRV,minimal_corrected,phase2
2024,1,60-74,10.824742268041238,HRV,minimal_corrected,phase2
2024,1,75-89,5.0,HRV,minimal_corrected,phase2
2024,1,>=90,8.16326530612245,HRV,minimal_corrected,phase2
2024,2,<1,,HRV,minimal_corrected,phase2
2024,2,4-12,,HRV,minimal_corrected,phase2
2024,2,13-17,,HRV,minimal_corrected,phase2
2024,2,18-44,5.88235294117647,HRV,minimal_corrected,phase2
2024,2,45-59,6.25,HRV,minimal_corrected,phase2
2024,2,60-74,11.650485436893204,HRV,minimal_corrected,phase2
2024,2,75-89,8.333333333333332,HRV,minimal_corrected,phase2
2024,2,>=90,7.6923076923076925,HRV,minimal_corrected,phase2
2024,3,<1,30.76923076923077,HRV,minimal_corrected,phase2
2024,3,4-12,,HRV,minimal_corrected,phase2
2024,3,13-17,,HRV,minimal_corrected,phase2
2024,3,18-44,5.88235294117647,HRV,minimal_corrected,phase2
2024,3,45-59,11.76470588235294,HRV,minimal_corrected,phase2
2024,3,60-74,8.522727272727272,HRV,minimal_corrected,phase2
2024,3,75-89,9.433962264150944,HRV,minimal_corrected,phase2
2024,3,>=90,4.3478260869565215,HRV,minimal_corrected,phase2
2024,4,<1,,HRV,minimal_corrected,phase2
2024,4,1-3,,HRV,minimal_corrected,phase2
2024,4,4-12,,HRV,minimal_corrected,phase2
2024,4,13-17,,HRV,minimal_corrected,phase2
2024,4,18-44,8.47457627118644,HRV,minimal_corrected,phase2
2024,4,45-59,5.376344086021505,HRV,minimal_corrected,phase2
2024,4,60-74,7.647058823529412,HRV,minimal_corrected,phase2
2024,4,75-89,5.88235294117647,HRV,minimal_corrected,phase2
2024,4,>=90,10.0,HRV,minimal_corrected,phase2
2024,5,<1,,HRV,minimal_corrected,phase2
2024,5,4-12,,HRV,minimal_corrected,phase2
2024,5,13-17,,HRV,minimal_corrected,phase2
2024,5,18-44,10.526315789473683,HRV,minimal_corrected,phase2
2024,5,45-59,3.296703296703297,HRV,minimal_corrected,phase2
2024,5,60-74,5.925925925925927,HRV,minimal_corrected,phase2
2024,5,75-89,8.695652173913043,HRV,minimal_corrected,phase2
2024,5,>=90,3.488372093023256,HRV,minimal_corrected,phase2
2024,6,<1,42.85714285714285,HRV,minimal_corrected,phase2
2024,6,1-3,,HRV,minimal_corrected,phase2
2024,6,4-12,,HRV,minimal_corrected,phase2
2024,6,13-17,,HRV,minimal_corrected,phase2
2024,6,18-44,9.090909090909092,HRV,minimal_corrected,phase2
2024,6,45-59,2.631578947368421,HRV,minimal_corrected,phase2
2024,6,60-74,4.301075268817205,HRV,minimal_corrected,phase2
2024,6,75-89,8.860759493670885,HRV,minimal_corrected,phase2
2024,6,>=90,4.395604395604396,HRV,minimal_corrected,phase2
2024,7,<1,,HRV,minimal_corrected,phase2
2024,7,1-3,,HRV,minimal_corrected,phase2
2024,7,4-12,,HRV,minimal_corrected,phase2
2024,7,13-17,,HRV,minimal_corrected,phase2
2024,7,18-44,7.142857142857142,HRV,minimal_corrected,phase2
2024,7,45-59,9.333333333333334,HRV,minimal_corrected,phase2
2024,7,60-74,6.422018348623854,HRV,minimal_corrected,phase2
2024,7,75-89,4.918032786885246,HRV,minimal_corrected,phase2
2024,7,>=90,7.4074074074074066,HRV,minimal_corrected,phase2
2024,8,<1,,HRV,minimal_corrected,phase2
2024,8,1-3,,HRV,minimal_corrected,phase2
2024,8,4-12,,HRV,minimal_corrected,phase2
2024,8,18-44,10.0,HRV,minimal_corrected,phase2
2024,8,45-59,10.909090909090908,HRV,minimal_corrected,phase2
2024,8,60-74,4.938271604938271,HRV,minimal_corrected,phase2
2024,8,75-89,5.405405405405405,HRV,minimal_corrected,phase2
2024,8,>=90,5.714285714285714,HRV,minimal_corrected,phase2
2024,9,<1,,HRV,minimal_corrected,phase2
2024,9,4-12,,HRV,minimal_corrected,phase2
2024,9,13-17,,HRV,minimal_corrected,phase2
2024,9,18-44,,HRV,minimal_corrected,phase2
2024,9,45-59,0.0,HRV,minimal_corrected,phase2
2024,9,60-74,5.172413793103448,HRV,minimal_corrected,phase2
2024,9,75-89,5.128205128205128,HRV,minimal_corrected,phase2
2024,9,>=90,3.508771929824561,HRV,minimal_corrected,phase2
2024,10,<1,,HRV,minimal_corrected,phase2
2024,10,1-3,,HRV,minimal_corrected,phase2
2024,10,4-12,,HRV,minimal_corrected,phase2
2024,10,13-17,,HRV,minimal_corrected,phase2
2024,10,18-44,,HRV,minimal_corrected,phase2
2024,10,45-59,,HRV,minimal_corrected,phase2
2024,10,60-74,8.571428571428571,HRV,minimal_corrected,phase2
2024,10,75-89,5.88235294117647,HRV,minimal_corrected,phase2
2024,10,>=90,0.0,HRV,minimal_corrected,phase2
2024,11,<1,,HRV,minimal_corrected,phase2
2024,11,1-3,,HRV,minimal_corrected,phase2
2024,11,4-12,,HRV,minimal_corrected,phase2
2024,11,13-17,,HRV,minimal_corrected,phase2
2024,11,18-44,,HRV,minimal_corrected,phase2
2024,11,45-59,5.0,HRV,minimal_corrected,phase2
2024,11,60-74,2.2222222222222223,HRV,minimal_corrected,phase2
2024,11,75-89,10.526315789473683,HRV,minimal_corrected,phase2
2024,11,>=90,4.166666666666666,HRV,minimal_corrected,phase2
2024,12,<1,,HRV,minimal_corrected,phase2
2024,12,1-3,,HRV,minimal_corrected,phase2
2024,12,4-12,,HRV,minimal_corrected,phase2
2024,12,13-17,,HRV,minimal_corrected,phase2
2024,12,18-44,,HRV,minimal_corrected,phase2
2024,12,45-59,,HRV,minimal_corrected,phase2
2024,12,60-74,6.122448979591836,HRV,minimal_corrected,phase2
2024,12,75-89,5.555555555555555,HRV,minimal_corrected,phase2
2024,12,>=90,11.11111111111111,HRV,minimal_corrected,phase2
2025,1,<1,16.304347826086957,HRV,minimal_corrected,phase2
2025,1,1-3,23.56687898089172,HRV,minimal_corrected,phase2
2025,1,4-12,20.59925093632959,HRV,minimal_corrected,phase2
2025,1,13-17,14.285714285714285,HRV,minimal_corrected,phase2
2025,1,18-44,13.304721030042918,HRV,minimal_corrected,phase2
2025,1,45-59,11.016949152542372,HRV,minimal_corrected,phase2
2025,1,60-74,9.895833333333332,HRV,minimal_corrected,phase2
2025,1,75-89,7.526881720430108,HRV,minimal_corrected,phase2
2025,1,>=90,12.195121951219512,HRV,minimal_corrected,phase2
2025,2,<1,13.333333333333334,HRV,minimal_corrected,phase2
2025,2,1-3,9.375,HRV,minimal_corrected,phase2
2025,2,4-12,6.875000000000001,HRV,minimal_corrected,phase2
2025,2,13-17,6.0606060606060606,HRV,minimal_corrected,phase2
2025,2,18-44,6.666666666666667,HRV,minimal_corrected,phase2
2025,2,45-59,6.726457399103139,HRV,minimal_corrected,phase2
2025,2,60-74,5.757575757575758,HRV,minimal_corrected,phase2
2025,2,75-89,2.9702970297029703,HRV,minimal_corrected,phase2
2025,2,>=90,6.8181818181818175,HRV,minimal_corrected,phase2
2025,3,<1,20.37037037037037,HRV,minimal_corrected,phase2
2025,3,1-3,23.64130434782609,HRV,minimal_corrected,phase2
2025,3,4-12,22.43478260869565,HRV,minimal_corrected,phase2
2025,3,13-17,10.0,HRV,minimal_corrected,phase2
2025,3,18-44,9.696969696969695,HRV,minimal_corrected,phase2
2025,3,45-59,8.173076923076923,HRV,minimal_corrected,phase2
2025,3,60-74,6.148867313915858,HRV,minimal_corrected,phase2
2025,3,75-89,5.853658536585367,HRV,minimal_corrected,phase2
2025,3,>=90,3.92156862745098,HRV,minimal_corrected,phase2
2025,4,<1,29.87012987012987,HRV,minimal_corrected,phase2
2025,4,1-3,34.81308411214953,HRV,minimal_corrected,phase2
2025,4,4-12,35.86497890295359,HRV,minimal_corrected,phase2
2025,4,13-17,22.727272727272727,HRV,minimal_corrected,phase2
2025,4,18-44,13.548387096774196,HRV,minimal_corrected,phase2
2025,4,45-59,8.780487804878048,HRV,minimal_corrected,phase2
2025,4,60-74,11.614730878186968,HRV,minimal_corrected,phase2
2025,4,75-89,8.51063829787234,HRV,minimal_corrected,phase2
2025,4,>=90,6.0,HRV,minimal_corrected,phase2
2025,5,<1,28.30188679245283,HRV,minimal_corrected,phase2
2025,5,1-3,29.562982005141382,HRV,minimal_corrected,phase2
2025,5,4-12,35.338345864661655,HRV,minimal_corrected,phase2
2025,5,13-17,8.695652173913043,HRV,minimal_corrected,phase2
2025,5,18-44,7.272727272727272,HRV,minimal_corrected,phase2
2025,5,45-59,5.0228310502283104,HRV,minimal_corrected,phase2
2025,5,60-74,5.491329479768786,HRV,minimal_corrected,phase2
2025,5,75-89,7.389162561576355,HRV,minimal_corrected,phase2
2025,5,>=90,2.666666666666667,HRV,minimal_corrected,phase2
2025,6,<1,25.0,HRV,minimal_corrected,phase2
2025,6,1-3,27.500000000000004,HRV,minimal_corrected,phase2
2025,6,4-12,31.767337807606268,HRV,minimal_corrected,phase2
2025,6,13-17,13.636363636363637,HRV,minimal_corrected,phase2
2025,6,18-44,7.586206896551724,HRV,minimal_corrected,phase2
2025,6,45-59,5.14018691588785,HRV,minimal_corrected,phase2
2025,6,60-74,4.901960784313726,HRV,minimal_corrected,phase2
2025,6,75-89,4.790419161676647,HRV,minimal_corrected,phase2
2025,6,>=90,1.5151515151515151,HRV,minimal_corrected,phase2
2025,7,<1,11.188811188811188,HRV,minimal_corrected,phase2
2025,7,1-3,18.56763925729443,HRV,minimal_corrected,phase2
2025,7,4-12,23.890784982935152,HRV,minimal_corrected,phase2
2025,7,13-17,4.0,HRV,minimal_corrected,phase2
2025,7,18-44,6.306306306306306,HRV,minimal_corrected,phase2
2025,7,45-59,6.0606060606060606,HRV,minimal_corrected,phase2
2025,7,60-74,5.0,HRV,minimal_corrected,phase2
2025,7,75-89,4.651162790697675,HRV,minimal_corrected,phase2
2025,7,>=90,0.0,HRV,minimal_corrected,phase2
2025,8,<1,14.925373134328357,HRV,minimal_corrected,phase2
2025,8,1-3,14.028776978417264,HRV,minimal_corrected,phase2
2025,8,4-12,15.833333333333332,HRV,minimal_corrected,phase2
2025,8,13-17,,HRV,minimal_corrected,phase2
2025,8,18-44,7.920792079207921,HRV,minimal_corrected,phase2
2025,8,45-59,2.4,HRV,minimal_corrected,phase2
2025,8,60-74,3.636363636363636,HRV,minimal_corrected,phase2
2025,8,75-89,2.8846153846153846,HRV,minimal_corrected,phase2
2025,8,>=90,7.84313725490196,HRV,minimal_corrected,phase2
2025,9,<1,20.40816326530612,HRV,minimal_corrected,phase2
2025,9,1-3,30.47619047619048,HRV,minimal_corrected,phase2
2025,9,4-12,30.48327137546468,HRV,minimal_corrected,phase2
2025,9,13-17,,HRV,minimal_corrected,phase2
2025,9,18-44,10.81081081081081,HRV,minimal_corrected,phase2
2025,9,45-59,4.511278195488721,HRV,minimal_corrected,phase2
2025,9,60-74,3.045685279187817,HRV,minimal_corrected,phase2
2025,9,75-89,4.166666666666666,HRV,minimal_corrected,phase2
2025,9,>=90,1.694915254237288,HRV,minimal_corrected,phase2
2025,10,<1,33.33333333333333,HRV,minimal_corrected,phase2
2025,10,1-3,44.51038575667656,HRV,minimal_corrected,phase2
2025,10,4-12,32.407407407407405,HRV,minimal_corrected,phase2
2025,10,13-17,21.62162162162162,HRV,minimal_corrected,phase2
2025,10,18-44,13.28125,HRV,minimal_corrected,phase2
2025,10,45-59,8.928571428571429,HRV,minimal_corrected,phase2
2025,10,60-74,9.595959595959595,HRV,minimal_corrected,phase2
2025,10,75-89,4.716981132075472,HRV,minimal_corrected,phase2
2025,10,>=90,3.636363636363636,HRV,minimal_corrected,phase2
2025,11,<1,37.03703703703704,HRV,minimal_corrected,phase2
2025,11,1-3,50.55350553505535,HRV,minimal_corrected,phase2
2025,11,4-12,41.55555555555556,HRV,minimal_corrected,phase2
2025,11,13-17,25.0,HRV,minimal_corrected,phase2
2025,11,18-44,18.89763779527559,HRV,minimal_corrected,phase2
2025,11,45-59,11.377245508982035,HRV,minimal_corrected,phase2
2025,11,60-74,14.754098360655735,HRV,minimal_corrected,phase2
2025,11,75-89,16.535433070866144,HRV,minimal_corrected,phase2
2025,11,>=90,5.88235294117647,HRV,minimal_corrected,phase2
2019,2,<1,,MP,minimal_corrected,phase2
2019,2,1-3,,MP,minimal_corrected,phase2
2019,2,18-44,,MP,minimal_corrected,phase2
2019,2,45-59,,MP,minimal_corrected,phase2
2019,2,60-74,,MP,minimal_corrected,phase2
2019,3,<1,0.0,MP,minimal_corrected,phase2
2019,3,1-3,14.285714285714285,MP,minimal_corrected,phase2
2019,3,4-12,12.0,MP,minimal_corrected,phase2
2019,3,13-17,,MP,minimal_corrected,phase2
2019,3,18-44,,MP,minimal_corrected,phase2
2019,3,45-59,,MP,minimal_corrected,phase2
2019,3,60-74,,MP,minimal_corrected,phase2
2019,3,75-89,,MP,minimal_corrected,phase2
2019,4,<1,0.0,MP,minimal_corrected,phase2
2019,4,1-3,14.754098360655735,MP,minimal_corrected,phase2
2019,4,4-12,25.42372881355932,MP,minimal_corrected,phase2
2019,4,13-17,,MP,minimal_corrected,phase2
2019,4,18-44,,MP,minimal_corrected,phase2
2019,4,45-59,,MP,minimal_corrected,phase2
2019,4,60-74,,MP,minimal_corrected,phase2
2019,4,75-89,0.0,MP,minimal_corrected,phase2
2019,4,>=90,,MP,minimal_corrected,phase2
2019,5,<1,13.636363636363637,MP,minimal_corrected,phase2
2019,5,1-3,18.84057971014493,MP,minimal_corrected,phase2
2019,5,4-12,42.5531914893617,MP,minimal_corrected,phase2
2019,5,13-17,,MP,minimal_corrected,phase2
2019,5,18-44,,MP,minimal_corrected,phase2
2019,5,45-59,,MP,minimal_corrected,phase2
2019,5,60-74,,MP,minimal_corrected,phase2
2019,5,75-89,,MP,minimal_corrected,phase2
2019,5,>=90,,MP,minimal_corrected,phase2
2019,6,<1,4.838709677419355,MP,minimal_corrected,phase2
2019,6,1-3,25.555555555555557,MP,minimal_corrected,phase2
2019,6,4-12,39.49579831932773,MP,minimal_corrected,phase2
2019,6,13-17,,MP,minimal_corrected,phase2
2019,6,18-44,,MP,minimal_corrected,phase2
2019,6,45-59,,MP,minimal_corrected,phase2
2019,6,60-74,,MP,minimal_corrected,phase2
2019,6,75-89,0.0,MP,minimal_corrected,phase2
2019,6,>=90,,MP,minimal_corrected,phase2
2019,7,<1,3.5294117647058822,MP,minimal_corrected,phase2
2019,7,1-3,34.166666666666664,MP,minimal_corrected,phase2
2019,7,4-12,38.92617449664429,MP,minimal_corrected,phase2
2019,7,13-17,,MP,minimal_corrected,phase2
2019,7,18-44,,MP,minimal_corrected,phase2
2019,7,45-59,,MP,minimal_corrected,phase2
2019,7,60-74,,MP,minimal_corrected,phase2
2019,7,75-89,0.0,MP,minimal_corrected,phase2
2019,7,>=90,,MP,minimal_corrected,phase2
2019,8,<1,10.714285714285714,MP,minimal_corrected,phase2
2019,8,1-3,41.90476190476191,MP,minimal_corrected,phase2
2019,8,4-12,41.75824175824176,MP,minimal_corrected,phase2
2019,8,13-17,,MP,minimal_corrected,phase2
2019,8,18-44,,MP,minimal_corrected,phase2
2019,8,45-59,,MP,minimal_corrected,phase2
2019,8,60-74,0.0,MP,minimal_corrected,phase2
2019,8,75-89,,MP,minimal_corrected,phase2
2019,8,>=90,,MP,minimal_corrected,phase2
2019,9,<1,25.0,MP,minimal_corrected,phase2
2019,9,1-3,37.35632183908046,MP,minimal_corrected,phase2
2019,9,4-12,25.0,MP,minimal_corrected,phase2
2019,9,13-17,,MP,minimal_corrected,phase2
2019,9,18-44,,MP,minimal_corrected,phase2
2019,9,45-59,,MP,minimal_corrected,phase2
2019,9,60-74,,MP,minimal_corrected,phase2
2019,9,75-89,0.0,MP,minimal_corrected,phase2
2019,9,>=90,,MP,minimal_corrected,phase2
2019,10,<1,10.44776119402985,MP,minimal_corrected,phase2
2019,10,1-3,17.307692307692307,MP,minimal_corrected,phase2
2019,10,4-12,26.436781609195403,MP,minimal_corrected,phase2
2019,10,13-17,,MP,minimal_corrected,phase2
2019,10,18-44,,MP,minimal_corrected,phase2
2019,10,45-59,,MP,minimal_corrected,phase2
2019,10,60-74,,MP,minimal_corrected,phase2
2019,10,75-89,,MP,minimal_corrected,phase2
2019,10,>=90,,MP,minimal_corrected,phase2
2019,11,<1,10.666666666666668,MP,minimal_corrected,phase2
2019,11,1-3,6.5420560747663545,MP,minimal_corrected,phase2
2019,11,4-12,21.686746987951807,MP,minimal_corrected,phase2
2019,11,13-17,,MP,minimal_corrected,phase2
2019,11,18-44,,MP,minimal_corrected,phase2
2019,11,45-59,0.0,MP,minimal_corrected,phase2
2019,11,60-74,0.0,MP,minimal_corrected,phase2
2019,11,75-89,0.0,MP,minimal_corrected,phase2
2019,11,>=90,,MP,minimal_corrected,phase2
2019,12,<1,3.418803418803419,MP,minimal_corrected,phase2
2019,12,1-3,5.970149253731343,MP,minimal_corrected,phase2
2019,12,4-12,10.76923076923077,MP,minimal_corrected,phase2
2019,12,13-17,,MP,minimal_corrected,phase2
2019,12,18-44,,MP,minimal_corrected,phase2
2019,12,45-59,,MP,minimal_corrected,phase2
2019,12,60-74,0.0,MP,minimal_corrected,phase2
2019,12,75-89,0.0,MP,minimal_corrected,phase2
2019,12,>=90,,MP,minimal_corrected,phase2
2020,1,<1,1.9230769230769231,MP,minimal_corrected,phase2
2020,1,1-3,2.717391304347826,MP,minimal_corrected,phase2
2020,1,4-12,5.673758865248227,MP,minimal_corrected,phase2
2020,1,13-17,,MP,minimal_corrected,phase2
2020,1,18-44,2.380952380952381,MP,minimal_corrected,phase2
2020,1,45-59,0.0,MP,minimal_corrected,phase2
2020,1,60-74,0.0,MP,minimal_corrected,phase2
2020,1,75-89,0.0,MP,minimal_corrected,phase2
2020,1,>=90,0.0,MP,minimal_corrected,phase2
2020,2,<1,2.564102564102564,MP,minimal_corrected,phase2
2020,2,1-3,7.352941176470589,MP,minimal_corrected,phase2
2020,2,4-12,9.836065573770492,MP,minimal_corrected,phase2
2020,2,13-17,,MP,minimal_corrected,phase2
2020,2,18-44,1.818181818181818,MP,minimal_corrected,phase2
2020,2,45-59,1.550387596899225,MP,minimal_corrected,phase2
2020,2,60-74,0.5780346820809248,MP,minimal_corrected,phase2
2020,2,75-89,0.0,MP,minimal_corrected,phase2
2020,2,>=90,0.0,MP,minimal_corrected,phase2
2020,3,<1,0.0,MP,minimal_corrected,phase2
2020,3,1-3,6.521739130434782,MP,minimal_corrected,phase2
2020,3,4-12,3.7735849056603774,MP,minimal_corrected,phase2
2020,3,13-17,,MP,minimal_corrected,phase2
2020,3,18-44,0.0,MP,minimal_corrected,phase2
2020,3,45-59,0.0,MP,minimal_corrected,phase2
2020,3,60-74,0.0,MP,minimal_corrected,phase2
2020,3,75-89,0.0,MP,minimal_corrected,phase2
2020,3,>=90,0.0,MP,minimal_corrected,phase2
2020,4,<1,4.545454545454546,MP,minimal_corrected,phase2
2020,4,1-3,0.0,MP,minimal_corrected,phase2
2020,4,4-12,0.0,MP,minimal_corrected,phase2
2020,4,13-17,,MP,minimal_corrected,phase2
2020,4,18-44,0.0,MP,minimal_corrected,phase2
2020,4,45-59,0.0,MP,minimal_corrected,phase2
2020,4,60-74,0.0,MP,minimal_corrected,phase2
2020,4,75-89,0.0,MP,minimal_corrected,phase2
2020,4,>=90,0.0,MP,minimal_corrected,phase2
2020,5,<1,,MP,minimal_corrected,phase2
2020,5,1-3,0.0,MP,minimal_corrected,phase2
2020,5,4-12,3.571428571428571,MP,minimal_corrected,phase2
2020,5,13-17,,MP,minimal_corrected,phase2
2020,5,18-44,,MP,minimal_corrected,phase2
2020,5,45-59,0.0,MP,minimal_corrected,phase2
2020,5,60-74,,MP,minimal_corrected,phase2
2020,5,75-89,0.0,MP,minimal_corrected,phase2
2020,5,>=90,0.0,MP,minimal_corrected,phase2
2020,6,<1,0.0,MP,minimal_corrected,phase2
2020,6,1-3,0.0,MP,minimal_corrected,phase2
2020,6,4-12,8.333333333333332,MP,minimal_corrected,phase2
2020,6,13-17,,MP,minimal_corrected,phase2
2020,6,18-44,,MP,minimal_corrected,phase2
2020,6,45-59,,MP,minimal_corrected,phase2
2020,6,60-74,0.0,MP,minimal_corrected,phase2
2020,6,75-89,0.0,MP,minimal_corrected,phase2
