period,age_group,pathogen,environment,n_months,rho,p_value,q_period,q_age_panel,low_n,status
2023-2025,60-74,PIV,humi,34,-0.0949783879021323,0.59312721046991,0.7962809366033216,0.86099111197245,False,computed
2023-2025,60-74,PIV,PM2.5,35,-0.2737858477406129,0.1114985937928572,0.3882540319572706,0.3583883371913267,False,computed
2023-2025,60-74,PIV,PM10,35,-0.2787897666288225,0.1048502445459486,0.3751522511277061,0.3495008151531621,False,computed
2023-2025,60-74,PIV,NO2,35,-0.3620231419325625,0.0325930455028647,0.2078542974264027,0.183335880953614,False,computed
2023-2025,60-74,PIV,SO2,35,-0.3376210075226738,0.0473086175250108,0.245690167395706,0.2344948236412007,False,computed
2023-2025,60-74,PIV,O3,35,-0.4637917963814872,0.0050124108376271,0.0672747952202676,0.0451116975386443,False,computed
2023-2025,60-74,PIV,CO,35,-0.0682010421413239,0.6970666568459059,0.847100247910129,0.8622595515381367,False,computed
2023-2025,60-74,PIV,AQI,35,-0.5231239774845443,0.0012622863431518,0.0247713539508305,0.0162293958405236,False,computed
2023-2025,60-74,HRV,windlevel,34,0.0579245021711437,0.7448822433834285,0.8776558154668795,0.8938586920601143,False,computed
2023-2025,60-74,HRV,temp,34,-0.1343420512095919,0.4487591490769573,0.7019173129727535,0.7409725716904586,False,computed
2023-2025,60-74,HRV,humi,34,-0.2480513641788028,0.1572171879660337,0.4351277879075171,0.4421733411544699,False,computed
2023-2025,60-74,HRV,PM2.5,35,0.1983749027154343,0.2532971037781331,0.5545525380298855,0.5560180326837068,False,computed
2023-2025,60-74,HRV,PM10,35,0.2336789108258082,0.17668008943291,0.4624512407975497,0.46768258967535,False,computed
2023-2025,60-74,HRV,NO2,35,0.0376882670319239,0.8298098564593253,0.90867262612979,0.9107669156260888,False,computed
2023-2025,60-74,HRV,SO2,35,-0.085756323338061,0.6242612928616722,0.8109473391588814,0.8622595515381367,False,computed
2023-2025,60-74,HRV,O3,35,0.2140655729867115,0.2169011387217289,0.5234086789625406,0.5389716034827928,False,computed
2023-2025,60-74,HRV,CO,35,0.2247285513725132,0.1943205764884506,0.4873635037330916,0.499681482398873,False,computed
2023-2025,60-74,HRV,AQI,35,0.1790417554168962,0.3034315627420829,0.6101158200690326,0.6068631254841658,False,computed
2023-2025,60-74,MP,windlevel,34,0.0982943282362456,0.5802267959324849,0.78983752325888,0.8560723218676007,False,computed
2023-2025,60-74,MP,temp,34,0.0295367193222216,0.8682977147758129,0.9290428223938738,0.9303189801169424,False,computed
2023-2025,60-74,MP,humi,34,0.0245332313496048,0.8904602353767156,0.9375793888162334,0.9321283458579994,False,computed
2023-2025,60-74,MP,PM2.5,35,-0.0484429445152525,0.7822821283790178,0.8944076258833885,0.9107669156260888,False,computed
2023-2025,60-74,MP,PM10,35,-0.0179636450786042,0.918421028061269,0.9500907186840714,0.9436198811917156,False,computed
2023-2025,60-74,MP,NO2,35,-0.0382122325604973,0.8274790400814169,0.90867262612979,0.9107669156260888,False,computed
2023-2025,60-74,MP,SO2,35,-0.0708387630239299,0.6859360137865367,0.8429844922017168,0.8622595515381367,False,computed
2023-2025,60-74,MP,O3,35,-0.1713908432089786,0.324895775280417,0.6303947878575256,0.6356656472877724,False,computed
2023-2025,60-74,MP,CO,35,-0.0721541192857175,0.6804094940165626,0.8429844922017168,0.8622595515381367,False,computed
2023-2025,60-74,MP,AQI,35,-0.1488626653644995,0.3933991030301844,0.6809695448617374,0.6942337112297373,False,computed
2023-2025,60-74,HMPV,windlevel,34,-0.1522900815923504,0.3898924495625294,0.6803492408473668,0.6942337112297373,False,computed
2023-2025,60-74,HMPV,temp,34,-0.3388454315429796,0.0499587418120357,0.2497937090601787,0.2344948236412007,False,computed
2023-2025,60-74,HMPV,humi,34,-0.3131878634486162,0.0713009998814637,0.3174199010163608,0.2790039125796407,False,computed
2023-2025,60-74,HMPV,PM2.5,35,0.4834056740995435,0.0032633220031107,0.0514886911174602,0.0326332200311078,False,computed
2023-2025,60-74,HMPV,PM10,35,0.4968505853892906,0.0023960270084143,0.041531134812516,0.0269553038446618,False,computed
2023-2025,60-74,HMPV,NO2,35,0.3353823538111199,0.0488896748874674,0.2492414798184614,0.2344948236412007,False,computed
2023-2025,60-74,HMPV,SO2,35,0.1878098688081304,0.2799659103491391,0.5854515015343927,0.5859751611958726,False,computed
2023-2025,60-74,HMPV,O3,35,0.2600368069903359,0.1313967048136298,0.4132638296557711,0.3941901144408894,False,computed
2023-2025,60-74,HMPV,CO,35,0.3737335933585418,0.0269962188397313,0.1949726916202821,0.1735471211125588,False,computed
2023-2025,60-74,HMPV,AQI,35,0.2899822912265908,0.0910699965882601,0.3644959297318332,0.3278519877177364,False,computed
2023-2025,60-74,HBOV,windlevel,34,-0.1173915128781968,0.5084886065467222,0.7372139648818649,0.7756605862577118,False,computed
2023-2025,60-74,HBOV,temp,34,0.1528819702599773,0.3880308031199029,0.6786188933487092,0.6942337112297373,False,computed
2023-2025,60-74,HBOV,humi,34,0.0821740590147378,0.6440717486699337,0.820875758108739,0.8622595515381367,False,computed
2023-2025,60-74,HBOV,PM2.5,35,-0.1178170154351222,0.5002765262692959,0.7293751224113099,0.7756605862577118,False,computed
2023-2025,60-74,HBOV,PM10,35,-0.0393490422644646,0.8224270437383269,0.90867262612979,0.9107669156260888,False,computed
2023-2025,60-74,HBOV,NO2,35,-0.0170294330911972,0.9226505504985664,0.9523010096693462,0.9436198811917156,False,computed
2023-2025,60-74,HBOV,SO2,35,0.1447704615108314,0.4066783971488891,0.6956341003862576,0.7038664566038465,False,computed
2023-2025,60-74,HBOV,O3,35,0.0676527393318865,0.6993883029142665,0.8483433168429195,0.8622595515381367,False,computed
2023-2025,60-74,HBOV,CO,35,0.0124268836070898,0.9435162870678968,0.959508088543624,0.9541175936641654,False,computed
2023-2025,60-74,HBOV,AQI,35,-0.0492438306701487,0.7787713828368766,0.8944076258833885,0.9107669156260888,False,computed
2023-2025,75-89,FluA,windlevel,34,-0.1611735107571524,0.3624977620416785,0.6637282966960311,0.7414434116380365,False,computed
2023-2025,75-89,FluA,temp,34,-0.2594007612861017,0.1384811124276832,0.4230830242258728,0.6027441514094962,False,computed
2023-2025,75-89,FluA,humi,34,-0.1011802849594081,0.5691022477700326,0.7774076239240375,0.8194637099605508,False,computed
2023-2025,75-89,FluA,PM2.5,35,0.2259167048705067,0.1919104715013215,0.4860070382176324,0.6312074887736843,False,computed
2023-2025,75-89,FluA,PM10,35,0.2472564439955545,0.1521411720672927,0.4331026066149208,0.6027441514094962,False,computed
2023-2025,75-89,FluA,NO2,35,0.2649158471851179,0.1240558611064694,0.4045277738367611,0.5895951359564129,False,computed
2023-2025,75-89,FluA,SO2,35,0.238628420706267,0.1674289309470822,0.4426934445380481,0.6027441514094962,False,computed
2023-2025,75-89,FluA,O3,35,0.049508194770111,0.7776134634173079,0.8944076258833885,0.9213699480045112,False,computed
2023-2025,75-89,FluA,CO,35,0.1000192484270343,0.5675464056779148,0.7774076239240375,0.8194637099605508,False,computed
2023-2025,75-89,FluA,AQI,35,0.1508008231503382,0.3871982260776413,0.6786188933487092,0.7414434116380365,False,computed
2023-2025,75-89,FluB,windlevel,34,-0.1086792321459499,0.540659041122243,0.7684719993584503,0.8194637099605508,False,computed
2023-2025,75-89,FluB,temp,34,-0.2697463739274712,0.1228784724003932,0.4044101623304081,0.5895951359564129,False,computed
2023-2025,75-89,FluB,humi,34,-0.0129428953217293,0.94208508049779,0.9593033456766008,0.94208508049779,False,computed
2023-2025,75-89,FluB,PM2.5,35,0.2646349104761934,0.1244700842574649,0.4045277738367611,0.5895951359564129,False,computed
2023-2025,75-89,FluB,PM10,35,0.161446333873246,0.3541655168037362,0.6624678731580677,0.7414434116380365,False,computed
2023-2025,75-89,FluB,NO2,35,0.2143883296825465,0.2161923183906167,0.5234086789625406,0.6312074887736843,False,computed
2023-2025,75-89,FluB,SO2,35,0.0201850327327807,0.9083730322534797,0.9459692458714472,0.929017873895604,False,computed
2023-2025,75-89,FluB,O3,35,-0.104711655224393,0.549416969091211,0.7707648127538571,0.8194637099605508,False,computed
2023-2025,75-89,FluB,CO,35,0.4622867357630754,0.0051749842477128,0.0672747952202676,0.2328742911470801,False,computed
2023-2025,75-89,FluB,AQI,35,0.0479769765755401,0.7843266873131254,0.8944076258833885,0.9213699480045112,False,computed
2023-2025,75-89,RSV,windlevel,34,0.0766623079777503,0.6665198934297101,0.8331498667871375,0.8821586824804986,False,computed
2023-2025,75-89,RSV,temp,34,0.4773970996796272,0.0043029516357954,0.0611142327685419,0.2328742911470801,False,computed
2023-2025,75-89,RSV,humi,34,0.2040104394118645,0.2471492711681916,0.5497194024674198,0.674043466822341,False,computed
2023-2025,75-89,RSV,PM2.5,35,-0.4187440238035118,0.0122935765070503,0.1174143645534414,0.2766054714086322,False,computed
2023-2025,75-89,RSV,PM10,35,-0.3812553607668337,0.0238377156322712,0.1805186232346751,0.3064849152720583,False,computed
2023-2025,75-89,RSV,NO2,35,-0.4422235003021514,0.0078159754895616,0.0858656462233537,0.2344792646868506,False,computed
2023-2025,75-89,RSV,SO2,35,-0.2138316273505158,0.2174159127998245,0.5234086789625406,0.6312074887736843,False,computed
2023-2025,75-89,RSV,O3,35,0.0286592868002403,0.8701827286709273,0.92978428542921,0.9213699480045112,False,computed
2023-2025,75-89,RSV,CO,35,-0.3410404473688604,0.0449730198170311,0.2437188453311555,0.4047571783532804,False,computed
2023-2025,75-89,RSV,AQI,35,-0.1253481937828694,0.4730807726511924,0.7102180929241748,0.8040204825556695,False,computed
2023-2025,75-89,ADV,windlevel,34,-0.0576525306431151,0.7460406331071816,0.8776903963681958,0.9213699480045112,False,computed
2023-2025,75-89,ADV,temp,34,-0.2497187517091306,0.1543556885660591,0.4351277879075171,0.6027441514094962,False,computed
2023-2025,75-89,ADV,humi,34,-0.041157047371289,0.8172323982700116,0.9067443394745504,0.9213699480045112,False,computed
2023-2025,75-89,ADV,PM2.5,35,0.0791773451351244,0.6511834603081033,0.8229581446868895,0.8747240511601387,False,computed
2023-2025,75-89,ADV,PM10,35,0.1022459325335159,0.5589094546249027,0.7732970652923236,0.8194637099605508,False,computed
2023-2025,75-89,ADV,NO2,35,0.151816819843264,0.3839705265818053,0.6775950469090681,0.7414434116380365,False,computed
2023-2025,75-89,ADV,SO2,35,0.0520268750075799,0.7666055446870007,0.8911361026167817,0.9213699480045112,False,computed
2023-2025,75-89,ADV,O3,35,0.0339331479150533,0.8465548650034054,0.9209383468656294,0.9213699480045112,False,computed
2023-2025,75-89,ADV,CO,35,0.2082271872163984,0.2299989788094504,0.5281634453088183,0.6468721279015794,False,computed
2023-2025,75-89,ADV,AQI,35,0.150913210464316,0.386840410915656,0.6786188933487092,0.7414434116380365,False,computed
2023-2025,75-89,PIV,windlevel,34,-0.1622671596628403,0.3592065317457622,0.663409762959358,0.7414434116380365,False,computed
2023-2025,75-89,PIV,temp,34,0.2880556555255072,0.0985261876458941,0.3717640014886279,0.5895951359564129,False,computed
2023-2025,75-89,PIV,humi,34,0.4031521292398475,0.0180712951615052,0.1515657013545604,0.296402126717446,False,computed
2023-2025,75-89,PIV,PM2.5,35,-0.3329358099128936,0.0506656257466778,0.2517145737733041,0.4145369379273645,False,computed
2023-2025,75-89,PIV,PM10,35,-0.3487140722087656,0.0400684627978215,0.2313409016371949,0.4006846279782151,False,computed
2023-2025,75-89,PIV,NO2,35,-0.2386448352959563,0.1673988394441889,0.4426934445380481,0.6027441514094962,False,computed
2023-2025,75-89,PIV,SO2,35,-0.3922952831816977,0.019760141781163,0.1588959854567752,0.296402126717446,False,computed
2023-2025,75-89,PIV,O3,35,-0.1606777169579617,0.3564919416863371,0.663409762959358,0.7414434116380365,False,computed
2023-2025,75-89,PIV,CO,35,-0.2230826152205451,0.1976941456778994,0.487979220344182,0.6312074887736843,False,computed
2023-2025,75-89,PIV,AQI,35,-0.1805091108527732,0.2994202124232548,0.6101158200690326,0.7414434116380365,False,computed
2023-2025,75-89,HRV,windlevel,34,0.0216992667570219,0.903050382896293,0.945471759194224,0.929017873895604,False,computed
2023-2025,75-89,HRV,temp,34,-0.0973410769311475,0.5839225042127286,0.7921035709320493,0.8194637099605508,False,computed
2023-2025,75-89,HRV,humi,34,-0.1549511020536634,0.3815634864000475,0.6763706137689561,0.7414434116380365,False,computed
2023-2025,75-89,HRV,PM2.5,35,0.0324975489951054,0.8529744753142854,0.9240556815904758,0.9213699480045112,False,computed
2023-2025,75-89,HRV,PM10,35,0.09441098285647,0.5895656320227092,0.794233493916603,0.8194637099605508,False,computed
2023-2025,75-89,HRV,NO2,35,-0.0380332003454489,0.828275287824228,0.90867262612979,0.9213699480045112,False,computed
2023-2025,75-89,HRV,SO2,35,-0.2788091075142307,0.1048251435805259,0.3751522511277061,0.5895951359564129,False,computed
2023-2025,75-89,HRV,O3,35,0.1620675180488662,0.3522920368874597,0.6624678731580677,0.7414434116380365,False,computed
2023-2025,75-89,HRV,CO,35,0.1252363945076661,0.4734787286161165,0.7102180929241748,0.8040204825556695,False,computed
2023-2025,75-89,HRV,AQI,35,0.072559182670106,0.6787108798238104,0.8429844922017168,0.8852750606397527,False,computed
2023-2025,75-89,MP,windlevel,34,-0.0364584013570801,0.8378038785249363,0.9139678674817489,0.9213699480045112,False,computed
2023-2025,75-89,MP,temp,34,0.0169454541518823,0.924220338871404,0.9523010096693462,0.9346048370609704,False,computed
2023-2025,75-89,MP,humi,34,-0.0684664814217467,0.7004270462138977,0.8483433168429195,0.8878652698486028,False,computed
2023-2025,75-89,MP,PM2.5,35,0.084133414126309,0.6308598944004316,0.8160376743488169,0.8602634923642248,False,computed
2023-2025,75-89,MP,PM10,35,0.0205589169857522,0.9066831742016402,0.945471759194224,0.929017873895604,False,computed
2023-2025,75-89,MP,NO2,35,-0.0691144302907589,0.6932051612244747,0.8461659244993589,0.8878652698486028,False,computed
2023-2025,75-89,MP,SO2,35,0.1404627296413643,0.4209286860358162,0.6993251851923117,0.7852845742700371,False,computed
2023-2025,75-89,MP,O3,35,0.1787044322607692,0.3043585042427323,0.6101158200690326,0.7414434116380365,False,computed
2023-2025,75-89,MP,CO,35,-0.0433349059488969,0.8047704783836018,0.8967541590418192,0.9213699480045112,False,computed
2023-2025,75-89,MP,AQI,35,0.0480762366436051,0.7838910377020103,0.8944076258833885,0.9213699480045112,False,computed
2023-2025,75-89,HMPV,windlevel,34,-0.1406497660174107,0.4275438237692424,0.6993251851923117,0.7852845742700371,False,computed
2023-2025,75-89,HMPV,temp,34,-0.1015124398212617,0.5678281371895844,0.7774076239240375,0.8194637099605508,False,computed
2023-2025,75-89,HMPV,humi,34,-0.0305760360907414,0.8637059212990718,0.9285058278684803,0.9213699480045112,False,computed
2023-2025,75-89,HMPV,PM2.5,35,0.1088589368795514,0.533624037636664,0.7637188061588952,0.8194637099605508,False,computed
2023-2025,75-89,HMPV,PM10,35,0.0938383417314827,0.5918349016381756,0.7959159022030637,0.8194637099605508,False,computed
2023-2025,75-89,HMPV,NO2,35,0.1066859991763986,0.5418712815989073,0.7684719993584503,0.8194637099605508,False,computed
2023-2025,75-89,HMPV,SO2,35,-0.1299635297507284,0.4568064439954183,0.7089421063189942,0.8040204825556695,False,computed
2023-2025,75-89,HMPV,O3,35,0.030202702071923,0.8632555623094134,0.9285058278684803,0.9213699480045112,False,computed
2023-2025,75-89,HMPV,CO,35,0.2339661919863942,0.1761334050452389,0.4624512407975497,0.609692555925827,False,computed
2023-2025,75-89,HMPV,AQI,35,0.1577970049426138,0.3652926088539771,0.6650507429310757,0.7414434116380365,False,computed
2023-2025,75-89,HBOV,windlevel,34,-0.29216341847334,0.0936056484566769,0.3668965115387336,0.5895951359564129,False,computed
2023-2025,75-89,HBOV,temp,34,0.2573285493476726,0.1417735178703042,0.4230830242258728,0.6027441514094962,False,computed
2023-2025,75-89,HBOV,humi,34,0.3562146294463414,0.0386629451392323,0.2284628576409183,0.4006846279782151,False,computed
2023-2025,75-89,HBOV,PM2.5,35,-0.1329643883106614,0.4463882303460587,0.7015319873024235,0.8034988146229057,False,computed
2023-2025,75-89,HBOV,PM10,35,-0.156633441727219,0.3688836875233893,0.6650507429310757,0.7414434116380365,False,computed
2023-2025,75-89,HBOV,NO2,35,-0.1538596220682463,0.3775285198171134,0.6723110626880102,0.7414434116380365,False,computed
2023-2025,75-89,HBOV,SO2,35,-0.1058368287085511,0.5451106494338289,0.7701366660868996,0.8194637099605508,False,computed
2023-2025,75-89,HBOV,O3,35,-0.2178945211583091,0.2085945870671335,0.5084493059761381,0.6312074887736843,False,computed
2023-2025,75-89,HBOV,CO,35,-0.2930990990530847,0.0874916360688018,0.3555290466121579,0.5895951359564129,False,computed
2023-2025,75-89,HBOV,AQI,35,-0.2930785731873743,0.0875148422429927,0.3555290466121579,0.5895951359564129,False,computed
2023-2025,>=90,FluA,windlevel,34,-0.0071861511283203,0.9678258637717037,0.9767181296519848,0.9787003116792508,False,computed
2023-2025,>=90,FluA,temp,34,-0.368616888559521,0.0319387134265742,0.2078542974264027,0.2211141698762834,False,computed
2023-2025,>=90,FluA,humi,34,-0.2247305443765622,0.2013208831743778,0.492474061778286,0.476812618044579,False,computed
2023-2025,>=90,FluA,PM2.5,35,0.2812879366642578,0.1016455673553042,0.3722232043997057,0.3487381290958204,False,computed
2023-2025,>=90,FluA,PM10,35,0.2436340488462381,0.1584311432894036,0.4351277879075171,0.3960778582235091,False,computed
2023-2025,>=90,FluA,NO2,35,0.2488605125273896,0.1494145417562033,0.43004923457505,0.3960778582235091,False,computed
2023-2025,>=90,FluA,SO2,35,0.1163347720126573,0.5057205505428577,0.7359366220586362,0.770611145169476,False,computed
2023-2025,>=90,FluA,O3,35,0.0669733182533947,0.702268856053824,0.8492553608092756,0.820833727855119,False,computed
2023-2025,>=90,FluA,CO,35,0.3494763656784156,0.0396058562768289,0.2313409016371949,0.2376351376609736,False,computed
2023-2025,>=90,FluA,AQI,35,0.189757735051285,0.2749172186353658,0.5797158329930752,0.56233067448143,False,computed
2023-2025,>=90,FluB,windlevel,34,-0.0825707466092321,0.6424676950616115,0.8201715256105678,0.7967100730850821,False,computed
2023-2025,>=90,FluB,temp,34,-0.4103741310458836,0.0159250894959279,0.1365007671079537,0.1433258054633514,False,computed
2023-2025,>=90,FluB,humi,34,-0.285898110631966,0.1011881507431421,0.3722232043997057,0.3487381290958204,False,computed
2023-2025,>=90,FluB,PM2.5,35,0.4800122933548144,0.0035211455211389,0.0538528138527139,0.0524054242605448,False,computed
